rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
6920,j,audio-keyboard-response,120,1778444,0.0-25.0-0.19,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_IC_accent_5_4.mp3,forced_choice,,,,NA,j,false,true,
6341,f,audio-keyboard-response,121,1785308,0.0-25.0-0.20,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_accents_34_3.mp3,forced_choice,,,,j,NA,false,false,
6352,f,audio-keyboard-response,122,1791677,0.0-25.0-0.21,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_accents_56_4.mp3,forced_choice,,,,j,NA,false,false,
6400,f,audio-keyboard-response,123,1798654,0.0-25.0-0.22,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_IC_default_5_1.mp3,forced_choice,,,,NA,j,false,false,
6040,j,audio-keyboard-response,124,1804717,0.0-25.0-0.23,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_accents_54_4.mp3,forced_choice,,,,j,NA,true,false,
6360,j,audio-keyboard-response,125,1811638,0.0-25.0-0.24,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_accents_54_2.mp3,forced_choice,,,,j,NA,true,false,
6240,f,audio-keyboard-response,126,1818437,0.0-25.0-0.25,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_IC_accent_5_2.mp3,forced_choice,,,,NA,j,false,false,
5789,f,audio-keyboard-response,127,1825774,0.0-25.0-0.26,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_IC_accent_5_1.mp3,forced_choice,,,,NA,j,false,false,
6280,f,audio-keyboard-response,128,1832612,0.0-25.0-0.27,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_accents_56_1.mp3,forced_choice,,,,j,NA,false,false,
6389,j,audio-keyboard-response,129,1839541,0.0-25.0-0.28,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_accents_32_2.mp3,forced_choice,,,,j,NA,true,false,
5981,j,audio-keyboard-response,130,1846037,0.0-25.0-0.29,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_accents_34_1.mp3,forced_choice,,,,j,NA,true,false,
6589,f,audio-keyboard-response,131,1854549,0.0-25.0-0.30,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_IC_default_5_3.mp3,forced_choice,,,,NA,j,false,false,
6371,f,audio-keyboard-response,132,1861874,0.0-25.0-0.31,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,fc_IC_default_3_1.mp3,forced_choice,,,,NA,f,false,true,
8341, ,html-keyboard-response,133,1870222,0.0-26.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,"<p>You have completed all the listening in this experiment. The remaining questions about your background
          will help us better understand your responses. You can skip any question that you do not wish to answer. </p>
          <p> <b> Press the space bar to continue. </b></p>",,,,,,,,,
9664,"{""HeadphoneUse"":""No, I used computer speakers""}",survey-multi-choice,134,1879919,0.0-27.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,,survey,,,,,,,,[0]
26405,"{""age"":""1955"",""country"":""united kingdom"",""language"":""english""}",survey-html-form,135,1906341,0.0-28.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,,survey,,,,,,,,
3036,"{""Gender"":""Male""}",survey-multi-choice,136,1909389,0.0-29.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,,survey,,,,,,,,[0]
21282,"{""Colors"":[""Rock"",""Blues"",""Reggae""]}",survey-multi-select,137,1930752,0.0-30.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,,,,,,,,,,[0]
17556,"{""HearingImpairment"":""No"",""PerfectPitch"":""Yes"",""Singing"":""Yes""}",survey-multi-choice,138,1948327,0.0-31.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,,survey,,,,,,,,"[0,1,2]"
28416,"{""PracticeHours"":""30 minutes-1 hour"",""TrainingYears"":""None at all"",""TrainingType"":""I taught myself"",""Expertise"":""Intermediate"",""NonWesternTraining"":""No""}",survey-multi-choice,139,1976760,0.0-32.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,,survey,,,,,,,,"[0,1,2,3,4]"
16270,"{""TrainingStart"":""I did not have any formal training""}",survey-multi-choice,140,1993047,0.0-33.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,,survey,,,,,,,,[0]
12856,0,html-button-response,141,2005919,0.0-34.0,13,tonic A4,2024-06-01 10:25:54,dbf4c01b3354d3453d67d51790ec2aaf,86.164.211.65,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",7vdumt,"You have reached the end of the experiment. Your completion code is <b>C1AWH3EX</b>.
    <p>For questions or concerns, please write to <b>haiqin.zhang@ens.psl.eu.</b></p>
    Thank you for your participation!
  ",,,,,,,,,
15248,"{""prolific_id"":""5be5e0085b7ff700013bce91""}",survey-html-form,0,15249,0.0-0.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,,,,,,,,,,
4015, ,html-keyboard-response,1,19265,0.0-1.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"
    <p>Please complete the experiment in a quiet place.
      We highly recommend using headphones.</p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
3271, ,html-keyboard-response,2,22537,0.0-2.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"
    <p>A series of soundchecks will now be played to help you adjust the volume
      to a comfortable level. </p>

    </p align = 'justify'> <b>Press the space bar to proceed.</b> </p>",,,,,,,,,
5521,1,audio-button-response,3,28673,0.0-3.0-0.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,grammatical_1.mp3,,,,,,,,,
7287, ,html-keyboard-response,4,35961,0.0-4.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"<p width = 300 px>
    You will now hear two melodies in succession. 
    The notes in each melody are the same, but there is an accent on one note for one of the melodies. 
    <b>Listen for which melody has the accent.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
3184, ,html-keyboard-response,5,39145,0.0-5.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"<p width = 300 px>
    <b>You must score at least 2/3 to proceed with the experiment.</b>
    </p>
    
    Press the space bar to continue.",,,,,,,,,
21020,0,audio-button-response,6,60209,0.0-6.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,fc_accents_32_1.mp3,soundcheck,false,,,,,,,
1479, ,html-keyboard-response,7,61689,0.0-7.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,<p>Incorrect.</p> Press the space bar to continue.,,,,,,,,,
9448,1,audio-button-response,8,71177,0.0-8.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,fc_accents_56_4.mp3,soundcheck,true,,,,,,,
1239, ,html-keyboard-response,9,72417,0.0-9.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
7668,1,audio-button-response,10,80121,0.0-10.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,fc_accents_54_4.mp3,soundcheck,true,,,,,,,
1136, ,html-keyboard-response,11,81257,0.0-11.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,<p>Correct!</p> Press the space bar to continue.,,,,,,,,,
6631, ,html-keyboard-response,12,87889,0.0-12.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"If you got <b>less than 2/3</b> of the previous soundcheck questions correct, <b>we unfortunately cannot use your data or pay you</b>. Please exit the experiment now.
    
    <p>If you got <b>more than 2/3</b> correct, press the space bar to continue</p>.",,,,,,,,,
5632, ,html-keyboard-response,13,93521,0.0-13.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"<p>Please listen carefully to the following set of melodies. 
      You will occassionally be asked some basic questions about some of the melodies to check your attention level. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
5623, ,html-keyboard-response,14,99145,0.0-14.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"<p>The attention questions vary in difficulty, but you must get at least some questions correct for us to pay you.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
3303, ,html-keyboard-response,15,102449,0.0-15.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"
    This part of the experiment should take <b>15-20 minutes</b>. 
    <p><b>Press the space bar to begin.</b></p>",,,,,,,,,
null,null,audio-keyboard-response,16,125551,0.0-16.0-0.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_33.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,17,148641,0.0-16.0-1.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_6.mp3""]",exposure,,exp_noresponse,,,,,,
10208,1,audio-button-response,18,158889,0.0-16.0-2.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,attn_length_easy_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,19,181980,0.0-16.0-3.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_29.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,20,205061,0.0-16.0-4.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_36.mp3""]",exposure,,exp_noresponse,,,,,,
10879,1,audio-button-response,21,215977,0.0-16.0-5.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,attn_length_int_1.mp3,exposure,true,attncheck,,,,,,
null,null,audio-keyboard-response,22,239071,0.0-16.0-6.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,23,262161,0.0-16.0-7.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
12800,0,audio-button-response,24,274961,0.0-16.0-8.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,attn_length_easy_1.mp3,exposure,false,attncheck,,,,,,
null,null,audio-keyboard-response,25,298041,0.0-16.0-9.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_16.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,26,321132,0.0-16.0-10.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_39.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,27,344221,0.0-16.0-11.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_18.mp3""]",exposure,,exp_noresponse,,,,,,
null,null,audio-keyboard-response,28,367312,0.0-16.0-12.0,14,tonic A4,2024-06-01 10:26:32,dbf4c01b3354d3453d67d51790ec2aaf,144.82.8.81,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",rq9vnf,"[""exposure_4s_22.mp3""]",exposure,,exp_noresponse,,,,,,
