,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
1276,2919.0, ,html-keyboard-response,13,59022,0.0-13.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"<p>Please listen carefully to the following set of melodies. 
      You will occassionally be asked some basic questions about some of the melodies to check your attention level. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1277,2855.0, ,html-keyboard-response,14,61878,0.0-14.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"<p>The attention questions vary in difficulty, but you must get at least some questions correct for us to pay you.</p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1278,822.0, ,html-keyboard-response,15,62702,0.0-15.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"
    This part of the experiment should take <b>15-20 minutes</b>. 
    <p><b>Press the space bar to begin.</b></p>",,,,,,,,,
1279,,,audio-keyboard-response,16,86237,0.0-16.0-0.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_36.mp3""]",exposure,,exp_noresponse,,,,,,
1280,6669.0,1,audio-button-response,17,93048,0.0-16.0-1.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
1281,,,audio-keyboard-response,18,116740,0.0-16.0-2.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
1282,,,audio-keyboard-response,19,140279,0.0-16.0-3.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_43.mp3""]",exposure,,exp_noresponse,,,,,,
1283,,,audio-keyboard-response,20,163487,0.0-16.0-4.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_44.mp3""]",exposure,,exp_noresponse,,,,,,
1284,,,audio-keyboard-response,21,186705,0.0-16.0-5.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_15.mp3""]",exposure,,exp_noresponse,,,,,,
1285,,,audio-keyboard-response,22,210519,0.0-16.0-6.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_21.mp3""]",exposure,,exp_noresponse,,,,,,
1286,3661.0,6,audio-slider-response,23,214174,0.0-16.0-7.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""grammatical_1.mp3""]",exposure,,exp_liking,4.0,,,,,
1287,,,audio-keyboard-response,24,237379,0.0-16.0-8.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_11.mp3""]",exposure,,exp_noresponse,,,,,,
1288,,,audio-keyboard-response,25,260582,0.0-16.0-9.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_9.mp3""]",exposure,,exp_noresponse,,,,,,
1289,,,audio-keyboard-response,26,284062,0.0-16.0-10.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_1.mp3""]",exposure,,exp_noresponse,,,,,,
1290,,,audio-keyboard-response,27,307066,0.0-16.0-11.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_44.mp3""]",exposure,,exp_noresponse,,,,,,
1291,,,audio-keyboard-response,28,330326,0.0-16.0-12.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_39.mp3""]",exposure,,exp_noresponse,,,,,,
1292,,,audio-keyboard-response,29,353332,0.0-16.0-13.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_1.mp3""]",exposure,,exp_noresponse,,,,,,
1293,,,audio-keyboard-response,30,376567,0.0-16.0-14.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_45.mp3""]",exposure,,exp_noresponse,,,,,,
1294,10808.0,1,audio-button-response,31,387544,0.0-16.0-15.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
1295,1712.0,1,audio-button-response,32,389259,0.0-16.0-16.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
1296,,,audio-keyboard-response,33,412267,0.0-16.0-17.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_39.mp3""]",exposure,,exp_noresponse,,,,,,
1297,,,audio-keyboard-response,34,435490,0.0-16.0-18.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_34.mp3""]",exposure,,exp_noresponse,,,,,,
1298,,,audio-keyboard-response,35,458706,0.0-16.0-19.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_3.mp3""]",exposure,,exp_noresponse,,,,,,
1299,,,audio-keyboard-response,36,481923,0.0-16.0-20.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
1300,7011.0,1,audio-button-response,37,488926,0.0-16.0-21.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
1301,4851.0,5,audio-slider-response,38,493899,0.0-16.0-22.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""grammatical_7.mp3""]",exposure,,exp_liking,4.0,,,,,
1302,10749.0,1,audio-button-response,39,504652,0.0-16.0-23.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
1303,,,audio-keyboard-response,40,527660,0.0-16.0-24.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_43.mp3""]",exposure,,exp_noresponse,,,,,,
1304,,,audio-keyboard-response,41,550679,0.0-16.0-25.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
1305,,,audio-keyboard-response,42,573683,0.0-16.0-26.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_30.mp3""]",exposure,,exp_noresponse,,,,,,
1306,6909.0,1,audio-button-response,43,580594,0.0-16.0-27.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
1307,7941.0,1,audio-button-response,44,588690,0.0-16.0-28.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1308,,,audio-keyboard-response,45,611908,0.0-16.0-29.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
1309,,,audio-keyboard-response,46,635112,0.0-16.0-30.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
1310,7221.0,1,audio-button-response,47,642332,0.0-16.0-31.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1311,,,audio-keyboard-response,48,667108,0.0-16.0-32.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_28.mp3""]",exposure,,exp_noresponse,,,,,,
1312,10701.0,1,audio-button-response,49,677806,0.0-16.0-33.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
1313,,,audio-keyboard-response,50,701110,0.0-16.0-34.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_23.mp3""]",exposure,,exp_noresponse,,,,,,
1314,,,audio-keyboard-response,51,724113,0.0-16.0-35.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
1315,9992.0,1,audio-button-response,52,734103,0.0-16.0-36.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
1316,10680.0,1,audio-button-response,53,744781,0.0-16.0-37.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
1317,,,audio-keyboard-response,54,768008,0.0-16.0-38.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_33.mp3""]",exposure,,exp_noresponse,,,,,,
1318,7360.0,1,audio-button-response,55,775372,0.0-16.0-39.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1319,,,audio-keyboard-response,56,798660,0.0-16.0-40.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_29.mp3""]",exposure,,exp_noresponse,,,,,,
1320,,,audio-keyboard-response,57,821673,0.0-16.0-41.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_15.mp3""]",exposure,,exp_noresponse,,,,,,
1321,,,audio-keyboard-response,58,844683,0.0-16.0-42.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_33.mp3""]",exposure,,exp_noresponse,,,,,,
1322,11771.0,1,audio-button-response,59,856461,0.0-16.0-43.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1323,8800.0,1,audio-button-response,60,865259,0.0-16.0-44.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1324,,,audio-keyboard-response,61,888264,0.0-16.0-45.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_17.mp3""]",exposure,,exp_noresponse,,,,,,
1325,,,audio-keyboard-response,62,911269,0.0-16.0-46.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_23.mp3""]",exposure,,exp_noresponse,,,,,,
1326,10232.0,1,audio-button-response,63,921495,0.0-16.0-47.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
1327,,,audio-keyboard-response,64,944502,0.0-16.0-48.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
1328,8659.0,1,audio-button-response,65,953161,0.0-16.0-49.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1329,,,audio-keyboard-response,66,976501,0.0-16.0-50.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_24.mp3""]",exposure,,exp_noresponse,,,,,,
1330,,,audio-keyboard-response,67,999504,0.0-16.0-51.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_31.mp3""]",exposure,,exp_noresponse,,,,,,
1331,,,audio-keyboard-response,68,1022520,0.0-16.0-52.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_10.mp3""]",exposure,,exp_noresponse,,,,,,
1332,,,audio-keyboard-response,69,1045740,0.0-16.0-53.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_22.mp3""]",exposure,,exp_noresponse,,,,,,
1333,8400.0,1,audio-button-response,70,1054139,0.0-16.0-54.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1334,8000.0,1,audio-button-response,71,1062140,0.0-16.0-55.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_easy_1.mp3,exposure,True,attncheck,,,,,,
1335,7480.0,1,audio-button-response,72,1069618,0.0-16.0-56.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_int_1.mp3,exposure,True,attncheck,,,,,,
1336,11059.0,1,audio-button-response,73,1080680,0.0-16.0-57.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,attn_length_hard_1.mp3,exposure,True,attncheck,,,,,,
1337,,,audio-keyboard-response,74,1103689,0.0-16.0-58.0,7,tonic G5,2024-05-31 11:17:08,ab8c78d7af27e364ce40308a28d3270a,77.101.103.188,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:123.0) Gecko/20100101 Firefox/123.0,,Firefox,123.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",bavbyu,"[""exposure_4s_33.mp3""]",exposure,,exp_noresponse,,,,,,
