rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,stimulus,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order
11150,3,audio-slider-response,79,1378934,0.0-19.0-0.1,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_8.mp3,grammar_learning,,,4,,,,,
7400,6,audio-slider-response,80,1386556,0.0-19.0-0.2,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_2.mp3,grammar_learning,,,4,,,,,
6530,6,audio-slider-response,81,1393302,0.0-19.0-0.3,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,grammatical_3.mp3,grammar_learning,,,4,,,,,
10540,6,audio-slider-response,82,1404094,0.0-19.0-0.4,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_4.mp3,grammar_learning,,,4,,,,,
6560,3,audio-slider-response,83,1410888,0.0-19.0-0.5,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_7.mp3,grammar_learning,,,4,,,,,
6420,3,audio-slider-response,84,1417552,0.0-19.0-0.6,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,grammatical_6.mp3,grammar_learning,,,4,,,,,
6460,6,audio-slider-response,85,1424224,0.0-19.0-0.7,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_5.mp3,grammar_learning,,,4,,,,,
9000,7,audio-slider-response,86,1433443,0.0-19.0-0.8,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_6.mp3,grammar_learning,,,4,,,,,
6880,3,audio-slider-response,87,1440557,0.0-19.0-0.9,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_3.mp3,grammar_learning,,,4,,,,,
9090,7,audio-slider-response,88,1449880,0.0-19.0-0.10,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,grammatical_7.mp3,grammar_learning,,,4,,,,,
6830,5,audio-slider-response,89,1456920,0.0-19.0-0.11,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,grammatical_5.mp3,grammar_learning,,,4,,,,,
7030,3,audio-slider-response,90,1464698,0.0-19.0-0.12,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,grammatical_4.mp3,grammar_learning,,,4,,,,,
7590,6,audio-slider-response,91,1472517,0.0-19.0-0.13,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,grammatical_2.mp3,grammar_learning,,,4,,,,,
8000,6,audio-slider-response,92,1480706,0.0-19.0-0.14,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,agrammatical_1.mp3,grammar_learning,,,4,,,,,
6350,3,audio-slider-response,93,1488085,0.0-19.0-0.15,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,grammatical_8.mp3,grammar_learning,,,4,,,,,
32149,"{""prolific_id"":""Not any specific strategy I just tried my best they all sounded pretty similar to one another""}",survey-html-form,94,1520237,0.0-20.0,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,,,,,,,,,,
2557, ,html-keyboard-response,95,1522796,0.0-21.0,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,"<p>In this part of the experiment, you will presented with two melodies in succession. 
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1751, ,html-keyboard-response,96,1524548,0.0-22.0,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,"<p>The melodies are nearly identical, but have either an added accent or one different note. </p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
1508, ,html-keyboard-response,97,1526059,0.0-23.0,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,"<p>    Please choose the melody that <b>sounds better to you.</b></p>
    <p><b>Press the space bar to continue.</b></p>",,,,,,,,,
2242, ,html-keyboard-response,98,1528302,0.0-24.0,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,There are <b>32 questions</b> in this section.,,,,,,,,,
7240,j,audio-keyboard-response,99,1535859,0.0-25.0-0.0,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_5_1.mp3,forced_choice,,,,NA,j,false,true,
5860,f,audio-keyboard-response,100,1541721,0.0-25.0-0.1,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_54_4.mp3,forced_choice,,,,j,NA,false,false,
6650,j,audio-keyboard-response,101,1548623,0.0-25.0-0.2,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_5_2.mp3,forced_choice,,,,NA,j,false,true,
5160,f,audio-keyboard-response,102,1554152,0.0-25.0-0.3,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_3_3.mp3,forced_choice,,,,NA,f,false,true,
6880,f,audio-keyboard-response,103,1561034,0.0-25.0-0.4,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_56_4.mp3,forced_choice,,,,j,NA,false,false,
6180,j,audio-keyboard-response,104,1567440,0.0-25.0-0.5,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_3_4.mp3,forced_choice,,,,NA,f,false,false,
5230,f,audio-keyboard-response,105,1572939,0.0-25.0-0.6,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_32_3.mp3,forced_choice,,,,j,NA,false,false,
6420,j,audio-keyboard-response,106,1580025,0.0-25.0-0.7,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_3_1.mp3,forced_choice,,,,NA,f,false,false,
6270,f,audio-keyboard-response,107,1587229,0.0-25.0-0.8,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_34_3.mp3,forced_choice,,,,j,NA,false,false,
5340,j,audio-keyboard-response,108,1593835,0.0-25.0-0.9,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_5_3.mp3,forced_choice,,,,NA,j,false,true,
6570,f,audio-keyboard-response,109,1601219,0.0-25.0-0.10,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_3_4.mp3,forced_choice,,,,NA,f,false,true,
6110,f,audio-keyboard-response,110,1607629,0.0-25.0-0.11,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_54_1.mp3,forced_choice,,,,j,NA,false,false,
5650,j,audio-keyboard-response,111,1614148,0.0-25.0-0.12,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_5_4.mp3,forced_choice,,,,NA,j,false,true,
5620,f,audio-keyboard-response,112,1620018,0.0-25.0-0.13,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_54_3.mp3,forced_choice,,,,j,NA,false,false,
5270,j,audio-keyboard-response,113,1625511,0.0-25.0-0.14,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_3_2.mp3,forced_choice,,,,NA,f,false,false,
5150,f,audio-keyboard-response,114,1630894,0.0-25.0-0.15,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_56_2.mp3,forced_choice,,,,j,NA,false,false,
6240,j,audio-keyboard-response,115,1638475,0.0-25.0-0.16,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_5_1.mp3,forced_choice,,,,NA,j,false,true,
5890,f,audio-keyboard-response,116,1644611,0.0-25.0-0.17,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_3_3.mp3,forced_choice,,,,NA,f,false,true,
5640,j,audio-keyboard-response,117,1650466,0.0-25.0-0.18,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_5_4.mp3,forced_choice,,,,NA,j,false,true,
6380,f,audio-keyboard-response,118,1657074,0.0-25.0-0.19,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_34_1.mp3,forced_choice,,,,j,NA,false,false,
5870,f,audio-keyboard-response,119,1663157,0.0-25.0-0.20,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_32_2.mp3,forced_choice,,,,j,NA,false,false,
6260,j,audio-keyboard-response,120,1669662,0.0-25.0-0.21,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_56_1.mp3,forced_choice,,,,j,NA,true,false,
6000,j,audio-keyboard-response,121,1675955,0.0-25.0-0.22,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_5_2.mp3,forced_choice,,,,NA,j,false,true,
6350,f,audio-keyboard-response,122,1682615,0.0-25.0-0.23,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_54_2.mp3,forced_choice,,,,j,NA,false,false,
6280,f,audio-keyboard-response,123,1689130,0.0-25.0-0.24,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_32_4.mp3,forced_choice,,,,j,NA,false,false,
6210,f,audio-keyboard-response,124,1695549,0.0-25.0-0.25,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_56_3.mp3,forced_choice,,,,j,NA,false,false,
5970,f,audio-keyboard-response,125,1701524,0.0-25.0-0.26,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_32_1.mp3,forced_choice,,,,j,NA,false,false,
6080,f,audio-keyboard-response,126,1707815,0.0-25.0-0.27,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_accents_34_4.mp3,forced_choice,,,,j,NA,false,false,
6210,f,audio-keyboard-response,127,1714326,0.0-25.0-0.28,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_5_3.mp3,forced_choice,,,,NA,j,false,false,
6950,f,audio-keyboard-response,128,1721497,0.0-25.0-0.29,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_accent_3_2.mp3,forced_choice,,,,NA,f,false,true,
6260,f,audio-keyboard-response,129,1727981,0.0-25.0-0.30,17,tonic E5,2024-06-02 16:02:49,ecb3e64ed8cd71acc3b73d1b8ab0c1b0,174.233.17.196,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-US,en;q=0.9,es-US;q=0.8,es;q=0.7",wjde23,fc_IC_default_3_1.mp3,forced_choice,,,,NA,f,false,true,
