,rt,response,trial_type,trial_index,time_elapsed,internal_node_id,run_id,condition,recorded_at,source_code_version,ip,user_agent,device,browser,browser_version,platform,platform_version,referer,accept_language,subject,filename,task,correct,subtask,slider_start,accent,high_IC,accent_chosen,high_IC_chosen,question_order,Unnamed: 0,grammaticality,sequence
556,6760.0,5,audio-slider-response,91,1373154,0.0-19.0-0.12,14,tonic Bb4,2024-06-01 12:00:44,d6d641a8381b51745ea9a774607a039e,86.178.216.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",8rmmbt,grammatical_1.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
557,6701.0,6,audio-slider-response,92,1379852,0.0-19.0-0.13,14,tonic Bb4,2024-06-01 12:00:44,d6d641a8381b51745ea9a774607a039e,86.178.216.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",8rmmbt,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
558,6069.0,6,audio-slider-response,93,1385960,0.0-19.0-0.14,14,tonic Bb4,2024-06-01 12:00:44,d6d641a8381b51745ea9a774607a039e,86.178.216.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",8rmmbt,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
559,5960.0,6,audio-slider-response,94,1391958,0.0-19.0-0.15,14,tonic Bb4,2024-06-01 12:00:44,d6d641a8381b51745ea9a774607a039e,86.178.216.156,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",8rmmbt,grammatical_2.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
560,13051.0,5,audio-slider-response,78,1292752,0.0-19.0-0.0,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
561,8309.0,5,audio-slider-response,79,1301158,0.0-19.0-0.1,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_4.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
562,7808.0,5,audio-slider-response,80,1309098,0.0-19.0-0.2,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
563,5848.0,3,audio-slider-response,81,1315058,0.0-19.0-0.3,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
564,5280.0,6,audio-slider-response,82,1320434,0.0-19.0-0.4,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
565,7048.0,5,audio-slider-response,83,1327575,0.0-19.0-0.5,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
566,6920.0,3,audio-slider-response,84,1334592,0.0-19.0-0.6,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
567,7029.0,3,audio-slider-response,85,1341714,0.0-19.0-0.7,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
568,5219.0,6,audio-slider-response,86,1346936,0.0-19.0-0.8,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_1.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
569,6051.0,6,audio-slider-response,87,1353076,0.0-19.0-0.9,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_6.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
570,6171.0,6,audio-slider-response,88,1359246,0.0-19.0-0.10,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_2.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
571,6299.0,5,audio-slider-response,89,1365546,0.0-19.0-0.11,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_4.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
572,6971.0,6,audio-slider-response,90,1372596,0.0-19.0-0.12,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_5.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
573,6219.0,5,audio-slider-response,91,1378810,0.0-19.0-0.13,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
574,5651.0,6,audio-slider-response,92,1384552,0.0-19.0-0.14,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,grammatical_8.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
575,5360.0,3,audio-slider-response,93,1390002,0.0-19.0-0.15,11,tonic Bb4,2024-06-01 12:00:02,d6d641a8381b51745ea9a774607a039e,92.238.35.32,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",54kfmx,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
576,6131.0,7,audio-slider-response,80,1417323,0.0-19.0-0.0,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_4.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
577,4141.0,6,audio-slider-response,81,1421466,0.0-19.0-0.1,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_5.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
578,4309.0,7,audio-slider-response,82,1426116,0.0-19.0-0.2,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_2.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
579,3512.0,7,audio-slider-response,83,1429622,0.0-19.0-0.3,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_6.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
580,3349.0,7,audio-slider-response,84,1433515,0.0-19.0-0.4,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_8.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
581,5880.0,6,audio-slider-response,85,1439935,0.0-19.0-0.5,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
582,5949.0,6,audio-slider-response,86,1446324,0.0-19.0-0.6,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_4.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
583,3861.0,6,audio-slider-response,87,1450504,0.0-19.0-0.7,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
584,4800.0,6,audio-slider-response,88,1455643,0.0-19.0-0.8,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
585,4560.0,6,audio-slider-response,89,1460582,0.0-19.0-0.9,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
586,2928.0,6,audio-slider-response,90,1463958,0.0-19.0-0.10,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
587,2989.0,6,audio-slider-response,91,1467524,0.0-19.0-0.11,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
588,2880.0,6,audio-slider-response,92,1470815,0.0-19.0-0.12,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
589,3920.0,5,audio-slider-response,93,1475086,0.0-19.0-0.13,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
590,3851.0,5,audio-slider-response,94,1478932,0.0-19.0-0.14,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,grammatical_1.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
591,4299.0,5,audio-slider-response,95,1483592,0.0-19.0-0.15,13,tonic Bb4,2024-06-01 12:00:32,d6d641a8381b51745ea9a774607a039e,92.40.176.104,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:126.0) Gecko/20100101 Firefox/126.0,,Firefox,126.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.5",awcp74,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
592,6960.0,3,audio-slider-response,79,1405909,0.0-19.0-0.0,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_2.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
593,5741.0,7,audio-slider-response,80,1412324,0.0-19.0-0.1,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_6.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
594,4709.0,1,audio-slider-response,81,1417273,0.0-19.0-0.2,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_4.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
595,6661.0,7,audio-slider-response,82,1424561,0.0-19.0-0.3,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_6.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
596,5571.0,7,audio-slider-response,83,1430625,0.0-19.0-0.4,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_3.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
597,7131.0,7,audio-slider-response,84,1438225,0.0-19.0-0.5,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_5.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
598,5240.0,5,audio-slider-response,85,1444393,0.0-19.0-0.6,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_5.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
599,6379.0,5,audio-slider-response,86,1451449,0.0-19.0-0.7,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
600,6248.0,6,audio-slider-response,87,1458097,0.0-19.0-0.8,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_2.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
601,5651.0,7,audio-slider-response,88,1464147,0.0-19.0-0.9,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_8.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
602,6080.0,7,audio-slider-response,89,1470801,0.0-19.0-0.10,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_7.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
603,4920.0,5,audio-slider-response,90,1476173,0.0-19.0-0.11,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_7.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
604,6360.0,5,audio-slider-response,91,1483413,0.0-19.0-0.12,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_4.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
605,6720.0,3,audio-slider-response,92,1490141,0.0-19.0-0.13,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,grammatical_1.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
606,4669.0,2,audio-slider-response,93,1495948,0.0-19.0-0.14,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_1.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
607,5221.0,6,audio-slider-response,94,1502013,0.0-19.0-0.15,15,tonic Bb4,2024-06-01 12:01:07,d6d641a8381b51745ea9a774607a039e,82.132.247.66,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en-US;q=0.9,en;q=0.8",3bx7hg,agrammatical_8.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
608,16389.0,3,audio-slider-response,78,1233584,0.0-19.0-0.0,19,tonic Bb4,2024-06-01 12:02:37,d6d641a8381b51745ea9a774607a039e,80.42.212.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9",qnqpy5,agrammatical_3.mp3,grammar_learning,,,4.0,,,,,,,agrammatical,
609,6659.0,5,audio-slider-response,79,1240303,0.0-19.0-0.1,19,tonic Bb4,2024-06-01 12:02:37,d6d641a8381b51745ea9a774607a039e,80.42.212.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9",qnqpy5,grammatical_4.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
610,5859.0,6,audio-slider-response,80,1246172,0.0-19.0-0.2,19,tonic Bb4,2024-06-01 12:02:37,d6d641a8381b51745ea9a774607a039e,80.42.212.26,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/125.0.0.0 Safari/537.36",WebKit,Chrome,125.0.0.0,Windows,10.0,https://app.prolific.com/,"en-GB,en;q=0.9",qnqpy5,grammatical_5.mp3,grammar_learning,,,4.0,,,,,,,grammatical,
